origin,destination,N,credit,pop.destination,pop.origin,rate.of.destpop,rate.of.origpop,SMvR.by.origin.fitted,SMvR.by.destination.fitted,Nmin,N.lower,N.upper,rate.of.destpop.lower,rate.of.destpop.upper,rate.of.origpop.lower,rate.of.origpop.upper
ICC_Inner Core,CMRPC_Regional Urban Centers,64,subprime,4289.57480392465,60522.9691942984,14.9198936783768,1.05744977240854,5.77157089726178,0.472227388026831,64,62,66,12.9198936783768,16.9198936783768,-0.942550227591458,3.05744977240854
ICC_Inner Core,Everett_All,,subprime,5855.13049056963,60522.9691942984,,,0.132136172817977,0.0116886723859646,0,,,,,,
ICC_Inner Core,Framingham_All,93,subprime,9600.18251505354,60522.9691942984,9.68731582489933,1.53660670053116,3.74741478008006,0.526465253106518,93,91,95,7.68731582489933,11.6873158248993,-0.463393299468838,3.53660670053116
ICC_Inner Core,FRCOG_Developing Suburbs,62,subprime,5460.26364922035,60522.9691942984,11.3547630632914,1.02440446702077,4.39244551295793,0.491049725345196,62,60,64,9.35476306329142,13.3547630632914,-0.975595532979225,3.02440446702077
ICC_Inner Core,FRCOG_Rural Towns,59,subprime,4569.0730770363,60522.9691942984,12.912903559483,0.974836508939124,4.99519232439786,0.495129474563553,59,57,61,10.912903559483,14.912903559483,-1.02516349106088,2.97483650893912
ICC_Inner Core,ICC_Maturing Suburbs,,subprime,7536.33578946744,60522.9691942984,,,0,0,0,,,,,,
ICC_Inner Core,MAGIC_Developing Suburbs,90,subprime,6930.82645872934,60522.9691942984,12.9854643650247,1.48703874244951,5.02326154811848,0.587262661544192,90,88,92,10.9854643650247,14.9854643650247,-0.512961257550488,3.48703874244951
ICC_Inner Core,MAGIC_Maturing Suburbs,,subprime,16642.4429258078,60522.9691942984,,,0.0464880389148857,0.011086900874105,0,,,,,,
ICC_Inner Core,Metrowest_Developing Suburbs,68,subprime,1903.65163692483,60522.9691942984,35.7208213314951,1.12354038318408,13.8181449055456,0.567398038424826,68,66,70,33.7208213314951,37.7208213314951,-0.876459616815924,3.12354038318408
ICC_Inner Core,Metrowest_Maturing Suburbs,,subprime,15682.6776139161,60522.9691942984,,,0,0,0,,,,,,
ICC_Inner Core,Metrowest_Regional Urban Centers,81,subprime,5409.9567705004,60522.9691942984,14.9723932068514,1.33833486820456,5.79187967138548,0.540090224054341,81,79,83,12.9723932068514,16.9723932068514,-0.661665131795439,3.33833486820456
ICC_Inner Core,MRPC_Developing Suburbs,85,subprime,15655.4163444422,60522.9691942984,5.42943081997151,1.40442547898009,2.10030618077788,0.543948931626296,85,83,87,3.42943081997151,7.42943081997151,-0.595574521019906,3.40442547898009
ICC_Inner Core,MRPC_Regional Urban Centers,80,subprime,15664.8313189512,60522.9691942984,5.1069812608334,1.32181221551068,1.97557067451529,0.502492101464123,80,78,82,3.1069812608334,7.1069812608334,-0.678187784489323,3.32181221551068
ICC_Inner Core,MRPC_Rural Towns,62,subprime,3217.11084193969,60522.9691942984,19.2719502205956,1.02440446702077,7.45510855669635,0.506053325367503,62,60,64,17.2719502205956,21.2719502205956,-0.975595532979225,3.02440446702077
ICC_Inner Core,MVPC_Regional Urban Centers,85,subprime,19930.6579035919,60522.9691942984,4.26478646169936,1.40442547898009,1.64977833997929,0.517356283311008,85,83,87,2.26478646169936,6.26478646169936,-0.595574521019906,3.40442547898009
ICC_Inner Core,NMCOG_Developing Suburbs,88,subprime,10873.0308598727,60522.9691942984,8.09341950134319,1.45399343706175,3.13083628209642,0.566147106601535,88,86,90,6.09341950134319,10.0934195013432,-0.546006562938255,3.45399343706174
ICC_Inner Core,NMCOG_Maturing Suburbs,100,subprime,14474.6099145995,60522.9691942984,6.90864904753927,1.65226526938835,2.67252291750318,0.590919316580156,100,98,102,4.90864904753927,8.90864904753927,-0.347734730611654,3.65226526938835
ICC_Inner Core,NSPC_Maturing Suburbs,,subprime,23298.6893816914,60522.9691942984,,,0,0,0,,,,,,
ICC_Inner Core,NSPC_Regional Urban Centers,128,subprime,5356.69892962091,60522.9691942984,23.895313453627,2.11489954481708,9.24359775497445,0.799024014653221,128,126,130,21.895313453627,25.895313453627,0.114899544817083,4.11489954481708
ICC_Inner Core,NSTF_Developing Suburbs,93,subprime,7936.96403312823,60522.9691942984,11.7173266266328,1.53660670053116,4.53269861098243,0.613250320659028,93,91,95,9.71732662663277,13.7173266266328,-0.463393299468838,3.53660670053116
ICC_Inner Core,NSTF_Maturing Suburbs,137,subprime,8922.86643843306,60522.9691942984,15.3538104537692,2.26360341906203,5.9394260768411,0.831281668833533,137,135,139,13.3538104537692,17.3538104537692,0.263603419062035,4.26360341906203
ICC_Inner Core,NSTF_Regional Urban Centers,115,subprime,22607.4616263188,60522.9691942984,5.08681610969192,1.9001050597966,1.96777004255531,0.650685502045734,115,113,117,3.08681610969192,7.08681610969192,-0.0998949402034017,3.9001050597966
ICC_Inner Core,OCPC_Developing Suburbs,94,subprime,27590.2314937224,60522.9691942984,3.40700294672728,1.55312935322505,1.31795570920955,0.507179696462553,94,92,96,1.40700294672728,5.40700294672728,-0.446870646774954,3.55312935322505
ICC_Inner Core,PVPC_Developing Suburbs,70,subprime,25823.0267261749,60522.9691942984,2.71075891847512,1.15658568857184,1.04862257202532,0.47130157065172,70,68,72,0.710758918475124,4.71075891847512,-0.843414311428158,3.15658568857184
ICC_Inner Core,PVPC_Maturing Suburbs,51,subprime,2217.99936792068,60522.9691942984,22.9936945598912,0.842655287388057,8.89481796607766,0.463236831879083,51,49,53,20.9936945598912,24.9936945598913,-1.15734471261194,2.84265528738806
ICC_Inner Core,PVPC_Regional Urban Centers,72,subprime,34435.6205718324,60522.9691942984,2.09085821031767,1.18963099395961,0.808821876154494,0.460827327606933,72,70,74,0.0908582103176747,4.09085821031768,-0.810369006040391,3.18963099395961
ICC_Inner Core,PVPC_Rural Towns,58,subprime,3359.31911362847,60522.9691942984,17.265403505341,0.958313856245241,6.67890150888451,0.466516574184629,58,56,60,15.265403505341,19.265403505341,-1.04168614375476,2.95831385624524
ICC_Inner Core,Somerville_2143,161,subprime,2885.61942601693,60522.9691942984,55.7939132750541,2.66014708371524,21.5831649369825,1.07369744587629,161,159,163,53.7939132750541,57.7939132750541,0.660147083715238,4.66014708371524
ICC_Inner Core,Somerville_2144,,subprime,4132.61172143812,60522.9691942984,,,0.0936060034820405,0.00636358865754543,0,,,,,,
ICC_Inner Core,Somerville_2145,,subprime,3626.87301609432,60522.9691942984,,,0.106658619000516,0.00673810177106585,0,,,,,,
ICC_Inner Core,SRPEDD_Developing Suburbs,89,subprime,41021.8870679324,60522.9691942984,2.16957352187664,1.47051608975563,0.839271892163728,0.515025328143838,89,87,91,0.169573521876643,4.16957352187664,-0.529483910244372,3.47051608975563
ICC_Inner Core,SRPEDD_Maturing Suburbs,69,subprime,3257.862224143,60522.9691942984,21.1795328509176,1.14006303587796,8.19303260834324,0.527783327415649,69,67,71,19.1795328509176,23.1795328509176,-0.859936964122041,3.14006303587796
ICC_Inner Core,SRPEDD_Regional Urban Centers,78,subprime,16529.8847977221,60522.9691942984,4.7187261710831,1.28876691012291,1.82537913662489,0.468247672335648,78,76,80,2.7187261710831,6.7187261710831,-0.71123308987709,3.28876691012291
ICC_Inner Core,SSC_Developing Suburbs,89,subprime,6123.66804708866,60522.9691942984,14.5337727838322,1.47051608975563,5.62220494561238,0.590504373021278,89,87,91,12.5337727838322,16.5337727838322,-0.529483910244372,3.47051608975563
ICC_Inner Core,SSC_Maturing Suburbs,124,subprime,28833.2891729309,60522.9691942984,4.30058462134847,2.04880893404155,1.66362640222827,0.623138513035382,124,122,126,2.30058462134847,6.30058462134848,0.0488089340415496,4.04880893404155
ICC_Inner Core,SWAP_Developing Suburbs,94,subprime,15434.3752264911,60522.9691942984,6.09030159113023,1.55312935322505,2.35595562385659,0.635565500337944,94,92,96,4.09030159113023,8.09030159113024,-0.446870646774954,3.55312935322505
ICC_Inner Core,SWAP_Regional Urban Centers,69,subprime,3934.47569072549,60522.9691942984,17.5372795319716,1.14006303587796,6.78407328803992,0.544885010008507,69,67,71,15.5372795319716,19.5372795319716,-0.859936964122041,3.14006303587796
ICC_Inner Core,TRIC_Developing Suburbs,96,subprime,6537.64588147122,60522.9691942984,14.6841847570973,1.58617465861281,5.68038990230246,0.594989978042693,96,94,98,12.6841847570973,16.6841847570974,-0.413825341387188,3.58617465861281
ICC_Inner Core,TRIC_Maturing Suburbs,134,subprime,24778.9482097246,60522.9691942984,5.40781629897475,2.21403546098038,2.09194487854394,0.767818735255964,134,132,136,3.40781629897475,7.40781629897475,0.214035460980384,4.21403546098038
ICC_Inner Core,TRIC_Regional Urban Centers,86,subprime,4019.21046130685,60522.9691942984,21.3972373001928,1.42094813167398,8.27724880255529,0.56325503883779,86,84,88,19.3972373001928,23.3972373001928,-0.579051868326022,3.42094813167398
ICC_Inner Core,Worcester_Burncoat,69,subprime,5521.6717665405,60522.9691942984,12.4962154429601,1.14006303587796,4.83400183213289,0.491696204173529,69,67,71,10.4962154429601,14.4962154429601,-0.859936964122041,3.14006303587796
ICC_Inner Core,Worcester_Doherty,70,subprime,8921.60174036468,60522.9691942984,7.84612472481188,1.15658568857184,3.03517344655347,0.486451157999682,70,68,72,5.84612472481188,9.84612472481188,-0.843414311428158,3.15658568857184
ICC_Inner Core,Worcester_North,71,subprime,5417.40443690308,60522.9691942984,13.105907234164,1.17310834126573,5.06985333846847,0.519796038974055,71,69,73,11.105907234164,15.105907234164,-0.826891658734274,3.17310834126573
ICC_Inner Core,Worcester_South,68,subprime,5580.12892170111,60522.9691942984,12.1860983776823,1.12354038318408,4.71403699409283,0.480621465850097,68,66,70,10.1860983776823,14.1860983776823,-0.876459616815924,3.12354038318408
ICC_Maturing Suburbs,Boston_Allston/Brighton,,subprime,622.767724219943,445.275311197853,,,4.13267763544888,25.2713623808883,37,,,,,,
ICC_Maturing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,subprime,458.567731127143,445.275311197853,,,5.61247133468614,28.5496036985448,37,,,,,,
ICC_Maturing Suburbs,Boston_Charlestown,,subprime,136.486003258964,445.275311197853,,,14.2700605994755,28.127687824003,28,,,,,,
ICC_Maturing Suburbs,Boston_Dorchester,,subprime,1069.89450927428,445.275311197853,,,0,0,0,,,,,,
ICC_Maturing Suburbs,Boston_East Boston,,subprime,336.395364319207,445.275311197853,,,8.89148613666172,31.5857117581278,43,,,,,,
ICC_Maturing Suburbs,Boston_Fenway,,subprime,387.547518712934,445.275311197853,,,6.6409875478252,29.5189509785198,37,,,,,,
ICC_Maturing Suburbs,Boston_Hyde Park,,subprime,286.322544460651,445.275311197853,,,0,0,0,,,,,,
ICC_Maturing Suburbs,Boston_Jamaica Plain,,subprime,297.024561505532,445.275311197853,,,10.0700585268797,33.2511620422282,43,,,,,,
ICC_Maturing Suburbs,Boston_Mattapan,,subprime,183.337424658705,445.275311197853,,,0,0,0,,,,,,
ICC_Maturing Suburbs,Boston_Roslindale,,subprime,222.57538629882,445.275311197853,,,14.6884721660306,42.7773528090939,47,,,,,,
ICC_Maturing Suburbs,Boston_Roxbury,,subprime,358.081685902784,445.275311197853,,,7.381716971512,29.43123602927,38,,,,,,
ICC_Maturing Suburbs,Boston_South Boston,,subprime,314.758858175715,445.275311197853,,,8.61871556464608,32.5966243647399,39,,,,,,
ICC_Maturing Suburbs,Boston_South End,,subprime,249.907457758673,445.275311197853,,,9.46358316400384,28.9693403856593,34,,,,,,
ICC_Maturing Suburbs,Boston_West Roxbury,,subprime,252.771845563548,445.275311197853,,,11.5578350892484,34.3768809511036,42,,,,,,
ICC_Maturing Suburbs,BRPC_Developing Suburbs,,subprime,367.820604439359,445.275311197853,,,3.59313429714619,21.8212245102137,19,,,,,,
ICC_Maturing Suburbs,BRPC_Regional Urban Centers,,subprime,505.336126793409,445.275311197853,,,2.89064560332019,23.3126470381236,21,,,,,,
ICC_Maturing Suburbs,BRPC_Rural Towns,,subprime,216.298640848137,445.275311197853,,,5.78861435303294,22.731499940912,18,,,,,,
ICC_Maturing Suburbs,Cambridge_All,,subprime,873.115218366031,445.275311197853,,,3.18672315359401,29.1701608807304,40,,,,,,
ICC_Maturing Suburbs,CMRPC_Developing Suburbs,,subprime,2788.19508926547,445.275311197853,,,0.923069643107782,29.8308011890008,37,,,,,,
ICC_Maturing Suburbs,CMRPC_Regional Urban Centers,,subprime,253.444354004692,445.275311197853,,,6.58695237394196,24.0698868819209,24,,,,,,
ICC_Maturing Suburbs,Everett_All,,subprime,345.943323668791,445.275311197853,,,9.45036988088771,37.335730978706,47,,,,,,
ICC_Maturing Suburbs,Framingham_All,,subprime,567.21520595206,445.275311197853,,,3.80162899551577,23.8528385280841,31,,,,,,
ICC_Maturing Suburbs,FRCOG_Developing Suburbs,,subprime,322.613092562417,445.275311197853,,,5.17469974951623,25.8366757440127,24,,,,,,
ICC_Maturing Suburbs,FRCOG_Rural Towns,,subprime,269.958172392799,445.275311197853,,,5.92634948977382,26.2353108709094,23,,,,,,
ICC_Maturing Suburbs,ICC_Inner Core,,subprime,3575.92664332618,445.275311197853,,,0,0,0,,,,,,
ICC_Maturing Suburbs,MAGIC_Developing Suburbs,,subprime,409.499522643629,445.275311197853,,,4.92606911118231,25.7205047781832,29,,,,,,
ICC_Maturing Suburbs,MAGIC_Maturing Suburbs,,subprime,983.298669260228,445.275311197853,,,2.61741251811053,27.8787632033399,37,,,,,,
ICC_Maturing Suburbs,Metrowest_Developing Suburbs,,subprime,112.474961138098,445.275311197853,,,15.4610882611581,28.3537519776496,25,,,,,,
ICC_Maturing Suburbs,Metrowest_Maturing Suburbs,,subprime,926.592093297048,445.275311197853,,,2.85266588948631,32.7594059309285,38,,,,,,
ICC_Maturing Suburbs,Metrowest_Regional Urban Centers,,subprime,319.640771304024,445.275311197853,,,5.87567135997873,24.4701522635121,27,,,,,,
ICC_Maturing Suburbs,MRPC_Developing Suburbs,,subprime,924.98139406764,445.275311197853,,,2.18082543332885,25.2248626602104,29,,,,,,
ICC_Maturing Suburbs,MRPC_Regional Urban Centers,,subprime,925.53766648192,445.275311197853,,,2.25467037935242,25.6125086091215,30,,,,,,
ICC_Maturing Suburbs,MRPC_Rural Towns,,subprime,190.079114216846,445.275311197853,,,8.05089539412246,24.4072519577984,22,,,,,,
ICC_Maturing Suburbs,MVPC_Regional Urban Centers,,subprime,1177.57888559089,445.275311197853,,,1.9493051597975,27.3008615285012,33,,,,,,
ICC_Maturing Suburbs,NMCOG_Developing Suburbs,,subprime,642.41991533339,445.275311197853,,,3.35659235054341,27.1081527322992,31,,,,,,
ICC_Maturing Suburbs,NMCOG_Maturing Suburbs,,subprime,855.214870228898,445.275311197853,,,2.76541029878372,27.3085545864764,34,,,,,,
ICC_Maturing Suburbs,NSPC_Maturing Suburbs,,subprime,1376.57496358291,445.275311197853,,,0.0505307839334886,0.773830574905159,0,,,,,,
ICC_Maturing Suburbs,NSPC_Regional Urban Centers,,subprime,316.494096005335,445.275311197853,,,8.13189970507305,31.3937500874446,37,,,,,,
ICC_Maturing Suburbs,NSTF_Developing Suburbs,,subprime,468.945947811473,445.275311197853,,,5.63659345037961,34.0588548790585,38,,,,,,
ICC_Maturing Suburbs,NSTF_Maturing Suburbs,,subprime,527.196802417282,445.275311197853,,,6.20127502955917,38.7629753056118,47,,,,,,
ICC_Maturing Suburbs,NSTF_Regional Urban Centers,56,subprime,1335.73460528674,445.275311197853,41.9244959128529,125.76488880408,2.91624328631889,43.0678237444243,56,54,58,39.9244959128529,43.9244959128529,123.76488880408,127.76488880408
ICC_Maturing Suburbs,OCPC_Developing Suburbs,,subprime,1630.13555361447,445.275311197853,,,1.83485030533166,31.5350897604681,43,,,,,,
ICC_Maturing Suburbs,PVPC_Developing Suburbs,,subprime,1525.72239119676,445.275311197853,,,1.27655171656614,25.6242102128173,28,,,,,,
ICC_Maturing Suburbs,PVPC_Maturing Suburbs,,subprime,131.047817716375,445.275311197853,,,9.0235001658805,20.988115143161,17,,,,,,
ICC_Maturing Suburbs,PVPC_Regional Urban Centers,,subprime,2034.58711166284,445.275311197853,,,0.923088578840755,23.4888147719347,27,,,,,,
ICC_Maturing Suburbs,PVPC_Rural Towns,,subprime,198.481318444479,445.275311197853,,,7.00916465067878,21.865564298628,20,,,,,,
ICC_Maturing Suburbs,Somerville_2143,,subprime,170.493343690177,445.275311197853,,,11.8316815535298,26.287280052902,29,,,,,,
ICC_Maturing Suburbs,Somerville_2144,,subprime,244.170379575575,445.275311197853,,,9.68594148854146,29.4084832471184,34,,,,,,
ICC_Maturing Suburbs,Somerville_2145,,subprime,214.289418098051,445.275311197853,,,10.3873593267184,29.3075257064633,32,,,,,,
ICC_Maturing Suburbs,SRPEDD_Developing Suburbs,,subprime,2423.72872445849,445.275311197853,,,1.14797355580459,31.4622793106109,40,,,,,,
ICC_Maturing Suburbs,SRPEDD_Maturing Suburbs,,subprime,192.48686048761,445.275311197853,,,9.75705105623798,28.0712628177009,27,,,,,,
ICC_Maturing Suburbs,SRPEDD_Regional Urban Centers,,subprime,976.648308008909,445.275311197853,,,2.42156771317767,27.7428805252738,34,,,,,,
ICC_Maturing Suburbs,SSC_Developing Suburbs,,subprime,361.809541335795,445.275311197853,,,5.76762667420924,27.0549026954029,30,,,,,,
ICC_Maturing Suburbs,SSC_Maturing Suburbs,64,subprime,1703.58011744614,445.275311197853,37.5679425608367,143.731301490377,2.61320399657486,43.7154036177867,64,62,66,35.5679425608367,39.5679425608367,141.731301490377,145.731301490377
ICC_Maturing Suburbs,SWAP_Developing Suburbs,,subprime,911.921446192078,445.275311197853,,,2.74600278825183,33.0846520931437,36,,,,,,
ICC_Maturing Suburbs,SWAP_Regional Urban Centers,,subprime,232.46375115565,445.275311197853,,,7.48067297667447,26.8341219090218,25,,,,,,
ICC_Maturing Suburbs,TRIC_Developing Suburbs,,subprime,386.268922417425,445.275311197853,,,6.30280946916585,29.4847922412603,35,,,,,,
ICC_Maturing Suburbs,TRIC_Maturing Suburbs,,subprime,1464.0342712251,445.275311197853,,,0,0,0,,,,,,
ICC_Maturing Suburbs,TRIC_Regional Urban Centers,,subprime,237.470202884171,445.275311197853,,,11.1309024286533,33.8284298959619,38,,,,,,
ICC_Maturing Suburbs,Worcester_Burncoat,,subprime,326.241317115258,445.275311197853,,,5.11715040889073,23.2461275625809,24,,,,,,
ICC_Maturing Suburbs,Worcester_Doherty,,subprime,527.122079257155,445.275311197853,,,3.43097886532887,24.5587444266316,26,,,,,,
ICC_Maturing Suburbs,Worcester_North,,subprime,320.08080769144,445.275311197853,,,5.21563882981304,23.882372549242,24,,,,,,
ICC_Maturing Suburbs,Worcester_South,,subprime,329.695187627804,445.275311197853,,,5.0635433937787,23.0566975533656,24,,,,,,
MAGIC_Developing Suburbs,Boston_Allston/Brighton,76,subprime,18338.1102993269,12058.183367108,4.1443746798049,6.30277361740168,2.35685444822984,1.91684614428364,76,74,78,2.1443746798049,6.1443746798049,4.30277361740168,8.30277361740168
MAGIC_Developing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",70,subprime,13503.0530743301,12058.183367108,5.18401280174727,5.80518622655418,2.94808374614761,1.99454175285015,70,68,72,3.18401280174727,7.18401280174727,3.80518622655418,7.80518622655418
MAGIC_Developing Suburbs,Boston_Charlestown,61,subprime,4018.98699103622,12058.183367108,15.1779540804814,5.05880514028293,8.63151412538189,2.26283334086999,61,59,63,13.1779540804814,17.1779540804814,3.05880514028293,7.05880514028293
MAGIC_Developing Suburbs,Boston_Dorchester,74,subprime,31504.2715874384,12058.183367108,2.34888782604026,6.13691115378584,1.33578335669605,2.40222602512174,74,72,76,0.348887826040255,4.34888782604026,4.13691115378584,8.13691115378584
MAGIC_Developing Suburbs,Boston_East Boston,67,subprime,9905.54753426695,12058.183367108,6.76388657650899,5.55639253113043,3.84653835543601,1.81737164131519,67,65,69,4.76388657650899,8.763886576509,3.55639253113043,7.55639253113043
MAGIC_Developing Suburbs,Boston_Fenway,71,subprime,11411.781420256,12058.183367108,6.22164037193828,5.88811745836209,3.53816966823555,2.09172350404374,71,69,73,4.22164037193828,8.22164037193828,3.88811745836209,7.88811745836209
MAGIC_Developing Suburbs,Boston_Hyde Park,64,subprime,8431.09589226078,12058.183367108,7.5909467544721,5.30759883570668,4.31687721472994,2.36905864497498,64,62,66,5.5909467544721,9.5909467544721,3.30759883570668,7.30759883570668
MAGIC_Developing Suburbs,Boston_Jamaica Plain,68,subprime,8746.22906529112,12058.183367108,7.77477922112215,5.63932376293834,4.42142045713138,1.94175314172132,68,66,70,5.77477922112215,9.77477922112215,3.63932376293834,7.63932376293834
MAGIC_Developing Suburbs,Boston_Mattapan,62,subprime,5398.58085869346,12058.183367108,11.4844996533043,5.14173637209084,6.53109242884827,2.39667457971277,62,60,64,9.48449965330425,13.4844996533043,3.14173637209084,7.14173637209084
MAGIC_Developing Suburbs,Boston_Roslindale,63,subprime,6553.9876668714,12058.183367108,9.61246850042878,5.22466760389876,5.46649154433386,2.11740204967021,63,61,65,7.61246850042878,11.6124685004288,3.22466760389876,7.22466760389876
MAGIC_Developing Suburbs,Boston_Roxbury,68,subprime,10544.1261595231,12058.183367108,6.44908823843922,5.63932376293834,3.66751644725997,1.9448250947678,68,66,70,4.44908823843922,8.44908823843922,3.63932376293834,7.63932376293834
MAGIC_Developing Suburbs,Boston_South Boston,68,subprime,9268.43578180997,12058.183367108,7.33672882898486,5.63932376293834,4.17230663537958,2.09876428674962,68,66,70,5.33672882898486,9.33672882898486,3.63932376293834,7.63932376293834
MAGIC_Developing Suburbs,Boston_South End,65,subprime,7358.81187603809,12058.183367108,8.83294764086228,5.39053006751459,5.02318770544357,2.04512462634122,65,63,67,6.83294764086228,10.8329476408623,3.39053006751459,7.39053006751459
MAGIC_Developing Suburbs,Boston_West Roxbury,65,subprime,7443.15706199268,12058.183367108,8.73285347314682,5.39053006751459,4.96626539444412,1.96461415324457,65,63,67,6.73285347314682,10.7328534731468,3.39053006751459,7.39053006751459
MAGIC_Developing Suburbs,BRPC_Developing Suburbs,54,subprime,10830.8997917688,12058.183367108,4.9857353533119,4.47828651762751,2.83532582186877,2.29016096760185,54,52,56,2.9857353533119,6.9857353533119,2.47828651762751,6.47828651762751
MAGIC_Developing Suburbs,BRPC_Regional Urban Centers,55,subprime,14880.2021539886,12058.183367108,3.69618634416584,4.56121774943543,2.10197530382165,2.25466340073686,55,53,57,1.69618634416584,5.69618634416584,2.56121774943543,6.56121774943543
MAGIC_Developing Suburbs,BRPC_Rural Towns,53,subprime,6369.16169417091,12058.183367108,8.3213462846305,4.39535528581959,4.73224636318731,2.47160002053532,53,51,55,6.3213462846305,10.3213462846305,2.39535528581959,6.39535528581959
MAGIC_Developing Suburbs,Cambridge_All,78,subprime,25709.8795517581,12058.183367108,3.03385318639761,6.46863608101751,1.72531465663093,2.10048782087803,78,76,80,1.03385318639761,5.03385318639761,4.46863608101751,8.46863608101751
MAGIC_Developing Suburbs,CMRPC_Developing Suburbs,,subprime,82101.6040081973,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,CMRPC_Regional Urban Centers,62,subprime,7462.95984478202,12058.183367108,8.30769577882017,5.14173637209084,4.72448348993735,2.29615514634291,62,60,64,6.30769577882017,10.3076957788202,3.14173637209084,7.14173637209084
MAGIC_Developing Suburbs,Everett_All,70,subprime,10186.6981541156,12058.183367108,6.87170650793446,5.80518622655418,3.90785421237969,2.05339061465673,70,68,72,4.87170650793446,8.87170650793446,3.80518622655418,7.80518622655418
MAGIC_Developing Suburbs,Framingham_All,108,subprime,16702.3026494076,12058.183367108,6.46617429147293,8.95657303525502,3.67723307358033,3.06866063277128,108,106,110,4.46617429147293,8.46617429147293,6.95657303525502,10.956573035255
MAGIC_Developing Suburbs,FRCOG_Developing Suburbs,58,subprime,9499.71272648545,12058.183367108,6.10544778246762,4.81001144485918,3.47209238456723,2.3056857666528,58,56,60,4.10544778246762,8.10544778246762,2.81001144485918,6.81001144485918
MAGIC_Developing Suburbs,FRCOG_Rural Towns,58,subprime,7949.22817772022,12058.183367108,7.29630584294462,4.81001144485918,4.14931858487249,2.44305421216689,58,56,60,5.29630584294462,9.29630584294462,2.81001144485918,6.81001144485918
MAGIC_Developing Suburbs,ICC_Inner Core,101,subprime,105297.263582109,12058.183367108,0.959189218827533,8.3760544125996,0.545479005096664,3.00946634307372,101,99,103,-1.04081078117247,2.95918921882753,6.3760544125996,10.3760544125996
MAGIC_Developing Suburbs,ICC_Maturing Suburbs,72,subprime,13111.6425157408,12058.183367108,5.4913028564928,5.97104869017001,3.12283578677582,2.35222516943222,72,70,74,3.4913028564928,7.4913028564928,3.97104869017001,7.97104869017001
MAGIC_Developing Suburbs,MAGIC_Maturing Suburbs,,subprime,28954.3577048113,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,Metrowest_Developing Suburbs,66,subprime,3311.95430181688,12058.183367108,19.9278111910523,5.47346129932251,11.3326989178804,2.76414737833324,66,64,68,17.9278111910523,21.9278111910523,3.47346129932251,7.47346129932251
MAGIC_Developing Suburbs,Metrowest_Maturing Suburbs,101,subprime,27284.5675017103,12058.183367108,3.70172625949336,8.3760544125996,2.10512578491742,3.21529279038576,101,99,103,1.70172625949336,5.70172625949336,6.3760544125996,10.3760544125996
MAGIC_Developing Suburbs,Metrowest_Regional Urban Centers,,subprime,9412.18931613257,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,MRPC_Developing Suburbs,,subprime,27237.1386145358,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,MRPC_Regional Urban Centers,,subprime,27253.518694127,12058.183367108,,,0.0625997247840245,0.0945798997599712,0,,,,,,
MAGIC_Developing Suburbs,MRPC_Rural Towns,65,subprime,5597.09764418658,12058.183367108,11.6131617013171,5.39053006751459,6.60426093884211,2.66290879626157,65,63,67,9.61316170131715,13.6131617013171,3.39053006751459,7.39053006751459
MAGIC_Developing Suburbs,MVPC_Regional Urban Centers,86,subprime,34675.1616217312,12058.183367108,2.4801614751841,7.13208593548085,1.41043705184279,2.62728747595399,86,84,88,0.480161475184099,4.4801614751841,5.13208593548085,9.13208593548084
MAGIC_Developing Suburbs,NMCOG_Developing Suburbs,,subprime,18916.7916186154,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,NMCOG_Maturing Suburbs,,subprime,25182.7832592418,12058.183367108,,,0,0,0,,,,,,
MAGIC_Developing Suburbs,NSPC_Maturing Suburbs,103,subprime,40534.8294969765,12058.183367108,2.54102462692443,8.54191687621543,1.44504917091868,2.94326822500533,103,101,105,0.541024626924431,4.54102462692443,6.54191687621543,10.5419168762154
MAGIC_Developing Suburbs,NSPC_Regional Urban Centers,82,subprime,9319.53185098246,12058.183367108,8.79872522688526,6.80036100824918,5.003725843319,2.56922451339051,82,80,84,6.79872522688526,10.7987252268853,4.80036100824918,8.80036100824918
MAGIC_Developing Suburbs,NSTF_Developing Suburbs,71,subprime,13808.6515741656,12058.183367108,5.14170406999283,5.88811745836209,2.92402329545517,2.34991160598896,71,69,73,3.14170406999283,7.14170406999283,3.88811745836209,7.88811745836209
MAGIC_Developing Suburbs,NSTF_Maturing Suburbs,70,subprime,15523.9148340421,12058.183367108,4.5091718647218,5.80518622655418,2.5643100801163,2.13188620129361,70,68,72,2.5091718647218,6.5091718647218,3.80518622655418,7.80518622655418
MAGIC_Developing Suburbs,NSTF_Regional Urban Centers,79,subprime,39332.2382804239,12058.183367108,2.00853049441936,6.55156731282543,1.1422263660776,2.24356534611227,79,77,81,0.00853049441936182,4.00853049441936,4.55156731282543,8.55156731282543
